Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
不能来送	1	0	-0.2434	1	0.7084	0	-0.2043
我来送饭	1	0	-0.2434	1	0.7084	0	-0.2043
正好遇见你们	1	0	-0.2434	1	0.7084	0	-0.2043
想起父母好善	1	0	-0.2434	1	0.7084	0	-0.2043
所以愿将此饭斋僧	1	0	-0.2434	1	0.7084	0	-0.2043
如不嫌弃	1	0	-0.2434	1	0.7084	0	-0.2043
请收下罢	1	0	-0.2434	1	0.7084	0	-0.2043
我徒弟摘果子去了	1	0	-0.2434	1	0.7084	0	-0.2043
就来	1	0	-0.2434	1	0.7084	0	-0.2043
我不吃你的饭	1	0	-0.2434	1	0.7084	0	-0.2043
那猪八戒见师父说什么也不吃	1	0	-0.2434	1	0.7084	0	-0.2043
埋怨着说	1	0	-0.2434	1	0.7084	0	-0.2043
天下的和尚也无数	1	0	-0.2434	1	0.7084	0	-0.2043
没有一个像我这个老和尚的	1	0	-0.2434	1	0.7084	0	-0.2043
现成的饭分成三份儿倒不吃	1	0	-0.2434	1	0.7084	0	-0.2043
等那猴子来了	1	0	-0.2434	1	0.7084	0	-0.2043
分成四份才吃	1	0	-0.2434	1	0.7084	0	-0.2043
他不容分说	1	0	-0.2434	1	0.7084	0	-0.2043
一嘴把个罐子拱倒就要动口	1	0	-0.2434	1	0.7084	0	-0.2043
只见孙悟空从南山摘果子回来了	1	0	-0.2434	1	0.7084	0	-0.2043
他火眼金睛观看	1	0	-0.2434	1	0.7084	0	-0.2043
一下子就认出那女子是个妖精	1	0	-0.2434	1	0.7084	0	-0.2043
悟空提起金箍棒当头就打	1	0	-0.2434	1	0.7084	0	-0.2043
吓得唐僧用手挡住道	1	0	-0.2434	1	0.7084	0	-0.2043
你刚来就要打谁	1	0	-0.2434	1	0.7084	0	-0.2043
你面前的这个女子是个妖精	1	0	-0.2434	1	0.7084	0	-0.2043
要来骗你哩	1	0	-0.2434	1	0.7084	0	-0.2043
这女菩萨有此善心	1	0	-0.2434	1	0.7084	0	-0.2043
要将这饭给我们吃	1	0	-0.2434	1	0.7084	0	-0.2043
你怎么说她是个妖精	1	0	-0.2434	1	0.7084	0	-0.2043
你哪里认得	1	0	-0.2434	1	0.7084	0	-0.2043
这确实是个妖怪	1	0	-0.2434	1	0.7084	0	-0.2043
我若来迟	1	0	-0.2434	1	0.7084	0	-0.2043
你定入她的圈套	1	0	-0.2434	1	0.7084	0	-0.2043
遭她毒手	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧哪里肯信	1	0	-0.2434	1	0.7084	0	-0.2043
定说她是个好人	1	0	-0.2434	1	0.7084	0	-0.2043
悟空发起性来	1	0	-0.2434	1	0.7084	0	-0.2043
抡起棒子照妖精头上就悬一棒	1	0	-0.2434	1	0.7084	0	-0.2043
白骨精使了个解尸法	1	0	-0.2434	1	0.7084	0	-0.2043
见孙悟空棒子打下来时	1	0	-0.2434	1	0.7084	0	-0.2043
她预先走了	1	0	-0.2434	1	0.7084	0	-0.2043
把一个假尸首扔在地下	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧吓得战战兢兢	1	0	-0.2434	1	0.7084	0	-0.2043
口中念道	1	0	-0.2434	1	0.7084	0	-0.2043
这猴子果然无礼	1	0	-0.2434	1	0.7084	0	-0.2043
屡劝不听	1	0	-0.2434	1	0.7084	0	-0.2043
无故伤人性命	1	0	-0.2434	1	0.7084	0	-0.2043
师父莫怪	1	0	-0.2434	1	0.7084	0	-0.2043
你且看看她那罐子里是什么东西	1	0	-0.2434	1	0.7084	0	-0.2043
沙僧扶着唐僧一看	1	0	-0.2434	1	0.7084	0	-0.2043
哪里有什么米饭	1	0	-0.2434	1	0.7084	0	-0.2043
却是一罐子拖尾巴的长蛆	1	0	-0.2434	1	0.7084	0	-0.2043
也没有什幺面筋	1	0	-0.2434	1	0.7084	0	-0.2043
却是几只青蛙	1	0	-0.2434	1	0.7084	0	-0.2043
满地乱跳	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧才有三分信了	1	0	-0.2434	1	0.7084	0	-0.2043
可是猪八戒却挑拨说	1	0	-0.2434	1	0.7084	0	-0.2043
这女子本是此间农妇	1	0	-0.2434	1	0.7084	0	-0.2043
怎么能是妖怪	1	0	-0.2434	1	0.7084	0	-0.2043
师兄棒重	1	0	-0.2434	1	0.7084	0	-0.2043
没想到一下子把人家打死了	1	0	-0.2434	1	0.7084	0	-0.2043
他怕你念什么紧箍咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
故意地使个障眼法	1	0	-0.2434	1	0.7084	0	-0.2043
把饭菜变成这些东西	1	0	-0.2434	1	0.7084	0	-0.2043
掩人耳目	1	0	-0.2434	1	0.7084	0	-0.2043
-	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧听猪八戒这么一说	1	0	-0.2434	1	0.7084	0	-0.2043
果然相信了	1	0	-0.2434	1	0.7084	0	-0.2043
嘴里就念起了咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
悟空大叫	1	0	-0.2434	1	0.7084	0	-0.2043
有话好说	1	0	-0.2434	1	0.7084	0	-0.2043
还有什么话说	1	0	-0.2434	1	0.7084	0	-0.2043
出家人常常与人方便	1	0	-0.2434	1	0.7084	0	-0.2043
念念不忘善心	1	0	-0.2434	1	0.7084	0	-0.2043
你怎么步步行凶	1	0	-0.2434	1	0.7084	0	-0.2043
活活打死这个无故的平民	1	0	-0.2434	1	0.7084	0	-0.2043
要这样	1	0	-0.2434	1	0.7084	0	-0.2043
取回经来有何用	1	0	-0.2434	1	0.7084	0	-0.2043
你叫我回哪里去	1	0	-0.2434	1	0.7084	0	-0.2043
你回哪里去我不管	1	0	-0.2434	1	0.7084	0	-0.2043
反正我不要你做徒弟	1	0	-0.2434	1	0.7084	0	-0.2043
你不要我当徒弟	1	0	-0.2434	1	0.7084	0	-0.2043
只怕你去不了西天	1	0	-0.2434	1	0.7084	0	-0.2043
取不回经	1	0	-0.2434	1	0.7084	0	-0.2043
我听天由命	1	0	-0.2434	1	0.7084	0	-0.2043
就是被哪个妖精蒸着吃了	1	0	-0.2434	1	0.7084	0	-0.2043
也不后悔	1	0	-0.2434	1	0.7084	0	-0.2043
我回去也便罢了	1	0	-0.2434	1	0.7084	0	-0.2043
只是不曾报答师父救命之恩	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧见悟空苦苦哀求不愿离开	1	0	-0.2434	1	0.7084	0	-0.2043
也就有所松动	1	0	-0.2434	1	0.7084	0	-0.2043
我且饶你这一次	1	0	-0.2434	1	0.7084	0	-0.2043
你若再作恶	1	0	-0.2434	1	0.7084	0	-0.2043
我就把咒语念二十遍	1	0	-0.2434	1	0.7084	0	-0.2043
三十遍也由你	1	0	-0.2434	1	0.7084	0	-0.2043
只是我不打人了	1	0	-0.2434	1	0.7084	0	-0.2043
说完便服侍师父上马	1	0	-0.2434	1	0.7084	0	-0.2043
又将摘来的桃子奉上	1	0	-0.2434	1	0.7084	0	-0.2043
再说那妖精	1	0	-0.2434	1	0.7084	0	-0.2043
这时在云端里	1	0	-0.2434	1	0.7084	0	-0.2043
恨死了孙悟空	1	0	-0.2434	1	0.7084	0	-0.2043
只见她又撼摇身一变	1	0	-0.2434	1	0.7084	0	-0.2043
变成个老妇人	1	0	-0.2434	1	0.7084	0	-0.2043
手里挂着一根拐杖	1	0	-0.2434	1	0.7084	0	-0.2043
一步一声地哭着走来	1	0	-0.2434	1	0.7084	0	-0.2043
猪八戒见了	1	0	-0.2434	1	0.7084	0	-0.2043
大惊道	1	0	-0.2434	1	0.7084	0	-0.2043
不好了	1	0	-0.2434	1	0.7084	0	-0.2043
妈妈来寻女儿来了	1	0	-0.2434	1	0.7084	0	-0.2043
兄弟莫要胡说	1	0	-0.2434	1	0.7084	0	-0.2043
那女子十八岁	1	0	-0.2434	1	0.7084	0	-0.2043
这老妇有八十岁	1	0	-0.2434	1	0.7084	0	-0.2043
难道六十岁还会生孩子	1	0	-0.2434	1	0.7084	0	-0.2043
肯定是假的	1	0	-0.2434	1	0.7084	0	-0.2043
等老孙我去看看	1	0	-0.2434	1	0.7084	0	-0.2043
悟空走上前去	1	0	-0.2434	1	0.7084	0	-0.2043
一眼就认出是个妖精	1	0	-0.2434	1	0.7084	0	-0.2043
举棒就打	1	0	-0.2434	1	0.7084	0	-0.2043
那白骨精又脱真形儿去了	1	0	-0.2434	1	0.7084	0	-0.2043
把一个假尸首留在山路之下	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧一见	1	0	-0.2434	1	0.7084	0	-0.2043
惊下马来	1	0	-0.2434	1	0.7084	0	-0.2043
二话没说	1	0	-0.2434	1	0.7084	0	-0.2043
只是念紧箍咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
足足念了二十遍	1	0	-0.2434	1	0.7084	0	-0.2043
可把孙悟空疼坏了	1	0	-0.2434	1	0.7084	0	-0.2043
在地上直打滚	1	0	-0.2434	1	0.7084	0	-0.2043
哀告道	1	0	-0.2434	1	0.7084	0	-0.2043
师父莫念了	1	0	-0.2434	1	0.7084	0	-0.2043
有什么话说罢	1	0	-0.2434	1	0.7084	0	-0.2043
我劝了你多时	1	0	-0.2434	1	0.7084	0	-0.2043
你只是行凶	1	0	-0.2434	1	0.7084	0	-0.2043
把平民打死一个又一个是何道理	1	0	-0.2434	1	0.7084	0	-0.2043
她是妖怪	1	0	-0.2434	1	0.7084	0	-0.2043
这猴子胡说	1	0	-0.2434	1	0.7084	0	-0.2043
哪有这么多妖怪	1	0	-0.2434	1	0.7084	0	-0.2043
你是个无心向善之辈	1	0	-0.2434	1	0.7084	0	-0.2043
有意作恶之人	1	0	-0.2434	1	0.7084	0	-0.2043
师父叫我走	1	0	-0.2434	1	0.7084	0	-0.2043
我就回去罢了	1	0	-0.2434	1	0.7084	0	-0.2043
但俺老孙五百年前在花果山水帘洞	1	0	-0.2434	1	0.7084	0	-0.2043
收降七十二洞邪魔	1	0	-0.2434	1	0.7084	0	-0.2043
手下有四万七千群猴	1	0	-0.2434	1	0.7084	0	-0.2043
头戴的是紫金冠	1	0	-0.2434	1	0.7084	0	-0.2043
身穿的是大黄袍	1	0	-0.2434	1	0.7084	0	-0.2043
腰系的是蓝田带	1	0	-0.2434	1	0.7084	0	-0.2043
足踏的是步云履	1	0	-0.2434	1	0.7084	0	-0.2043
手执的是如意金箍棒	1	0	-0.2434	1	0.7084	0	-0.2043
着实也威风得很	1	0	-0.2434	1	0.7084	0	-0.2043
如今我头上勒了个紧箍儿	1	0	-0.2434	1	0.7084	0	-0.2043
若回到花果山	1	0	-0.2434	1	0.7084	0	-0.2043
怎样见人	1	0	-0.2434	1	0.7084	0	-0.2043
师父若不要我	1	0	-0.2434	1	0.7084	0	-0.2043
就把那松紧箍咒儿念一念	1	0	-0.2434	1	0.7084	0	-0.2043
从我头上退下这个箍儿	1	0	-0.2434	1	0.7084	0	-0.2043
我快快活活离开你	1	0	-0.2434	1	0.7084	0	-0.2043
也算跟了你一场	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧听了为难道	1	0	-0.2434	1	0.7084	0	-0.2043
当时菩萨确实没有教给我松紧箍咒儿的经	1	0	-0.2434	1	0.7084	0	-0.2043
我怎么能给你取下来呢	1	0	-0.2434	1	0.7084	0	-0.2043
若没有	1	0	-0.2434	1	0.7084	0	-0.2043
你还是带我走罢	1	0	-0.2434	1	0.7084	0	-0.2043
我再饶你这一次	1	0	-0.2434	1	0.7084	0	-0.2043
却不可再行凶了	1	0	-0.2434	1	0.7084	0	-0.2043
白骨精第三次又变成一个老公公	1	0	-0.2434	1	0.7084	0	-0.2043
冲着唐僧师徒走过来了	1	0	-0.2434	1	0.7084	0	-0.2043
祸事又来了	1	0	-0.2434	1	0.7084	0	-0.2043
我师兄打死人家的女儿	1	0	-0.2434	1	0.7084	0	-0.2043
又打死人家的妻子	1	0	-0.2434	1	0.7084	0	-0.2043
这老公公寻过来了	1	0	-0.2434	1	0.7084	0	-0.2043
这个呆子	1	0	-0.2434	1	0.7084	0	-0.2043
你又吓唬师父	1	0	-0.2434	1	0.7084	0	-0.2043
等我再去看看	1	0	-0.2434	1	0.7084	0	-0.2043
这老头见悟空过来	1	0	-0.2434	1	0.7084	0	-0.2043
装成可怜的样子说	1	0	-0.2434	1	0.7084	0	-0.2043
长老啊	1	0	-0.2434	1	0.7084	0	-0.2043
我老汉祖居此地	1	0	-0.2434	1	0.7084	0	-0.2043
一生好善斋僧看经念佛	1	0	-0.2434	1	0.7084	0	-0.2043
命里无儿	1	0	-0.2434	1	0.7084	0	-0.2043
只生了一个女儿	1	0	-0.2434	1	0.7084	0	-0.2043
招了个女婿	1	0	-0.2434	1	0.7084	0	-0.2043
小女今早送饭下田	1	0	-0.2434	1	0.7084	0	-0.2043
想是遭逢虎口	1	0	-0.2434	1	0.7084	0	-0.2043
老妻先来找寻	1	0	-0.2434	1	0.7084	0	-0.2043
也不见下落	1	0	-0.2434	1	0.7084	0	-0.2043
老汉特来寻找	1	0	-0.2434	1	0.7084	0	-0.2043
悟空笑道	1	0	-0.2434	1	0.7084	0	-0.2043
你能瞒过别人	1	0	-0.2434	1	0.7084	0	-0.2043
却瞒不过我	1	0	-0.2434	1	0.7084	0	-0.2043
我认得你是个妖精	1	0	-0.2434	1	0.7084	0	-0.2043
那妖精吓得哑口无言	1	0	-0.2434	1	0.7084	0	-0.2043
悟空想	1	0	-0.2434	1	0.7084	0	-0.2043
我要不打死他	1	0	-0.2434	1	0.7084	0	-0.2043
他一时间得空就会把师父捞了去	1	0	-0.2434	1	0.7084	0	-0.2043
还得费劲去救师父	1	0	-0.2434	1	0.7084	0	-0.2043
若一棒子打死他	1	0	-0.2434	1	0.7084	0	-0.2043
师父又不信是妖精	1	0	-0.2434	1	0.7084	0	-0.2043
还要念咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
虎毒不吃亲生子	1	0	-0.2434	1	0.7084	0	-0.2043
凭着我三寸不烂之舌	1	0	-0.2434	1	0.7084	0	-0.2043
再哄他一哄也就罢了	1	0	-0.2434	1	0.7084	0	-0.2043
那大圣举起棒来	1	0	-0.2434	1	0.7084	0	-0.2043
一棍下去	1	0	-0.2434	1	0.7084	0	-0.2043
白骨精又留下尸首逃走了	1	0	-0.2434	1	0.7084	0	-0.2043
那唐僧在马上吓得战战兢兢	1	0	-0.2434	1	0.7084	0	-0.2043
口不能言	1	0	-0.2434	1	0.7084	0	-0.2043
八戒又火上浇油	1	0	-0.2434	1	0.7084	0	-0.2043
好行者	1	0	-0.2434	1	0.7084	0	-0.2043
只走了半日路	1	0	-0.2434	1	0.7084	0	-0.2043
你就打死三个人	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧又要念紧箍咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
悟空忙说	1	0	-0.2434	1	0.7084	0	-0.2043
你且来看看她的模样	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧一看	1	0	-0.2434	1	0.7084	0	-0.2043
是一堆骷髅	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧也就信了	1	0	-0.2434	1	0.7084	0	-0.2043
不再念紧箍咒了	1	0	-0.2434	1	0.7084	0	-0.2043
那猪八戒却挑唆道	1	0	-0.2434	1	0.7084	0	-0.2043
他把人打死	1	0	-0.2434	1	0.7084	0	-0.2043
只怕你念那咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
故意变成这个模样	1	0	-0.2434	1	0.7084	0	-0.2043
遮你的眼耳哩	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧耳软	1	0	-0.2434	1	0.7084	0	-0.2043
又信丁他	1	0	-0.2434	1	0.7084	0	-0.2043
随着就念起来了	1	0	-0.2434	1	0.7084	0	-0.2043
悟空跪在路旁叫道	1	0	-0.2434	1	0.7084	0	-0.2043
莫忿	1	0	-0.2434	1	0.7084	0	-0.2043
有什么话快说罢	1	0	-0.2434	1	0.7084	0	-0.2043
出家人行善如春园之草	1	0	-0.2434	1	0.7084	0	-0.2043
不见其长	1	0	-0.2434	1	0.7084	0	-0.2043
日有所增	1	0	-0.2434	1	0.7084	0	-0.2043
行恶之人如磨刀之石	1	0	-0.2434	1	0.7084	0	-0.2043
不见其损	1	0	-0.2434	1	0.7084	0	-0.2043
日有所亏	1	0	-0.2434	1	0.7084	0	-0.2043
你在这荒郊野外	1	0	-0.2434	1	0.7084	0	-0.2043
一连打死三人	1	0	-0.2434	1	0.7084	0	-0.2043
倘到城市之中	1	0	-0.2434	1	0.7084	0	-0.2043
你要拿了那哭丧棒乱打起来	1	0	-0.2434	1	0.7084	0	-0.2043
还不知要闯出多少祸来	1	0	-0.2434	1	0.7084	0	-0.2043
你给我回去罢	1	0	-0.2434	1	0.7084	0	-0.2043
师父错怪了我	1	0	-0.2434	1	0.7084	0	-0.2043
我打死的这三个人	1	0	-0.2434	1	0.7084	0	-0.2043
分明是妖精变的	1	0	-0.2434	1	0.7084	0	-0.2043
她实有心害你	1	0	-0.2434	1	0.7084	0	-0.2043
我打死她替你除了害	1	0	-0.2434	1	0.7084	0	-0.2043
你却不认得	1	0	-0.2434	1	0.7084	0	-0.2043
反而相信那呆子谗言冷语	1	0	-0.2434	1	0.7084	0	-0.2043
三番五次地让我走	1	0	-0.2434	1	0.7084	0	-0.2043
事不过三	1	0	-0.2434	1	0.7084	0	-0.2043
我若不走	1	0	-0.2434	1	0.7084	0	-0.2043
真成了下流无耻之徒了	1	0	-0.2434	1	0.7084	0	-0.2043
我去我去	1	0	-0.2434	1	0.7084	0	-0.2043
只是我担心你手下无人	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧发怒道	1	0	-0.2434	1	0.7084	0	-0.2043
这泼猴越发无礼	1	0	-0.2434	1	0.7084	0	-0.2043
在你看来只有你是人	1	0	-0.2434	1	0.7084	0	-0.2043
那悟能	1	0	-0.2434	1	0.7084	0	-0.2043
悟净就不是人	1	0	-0.2434	1	0.7084	0	-0.2043
孙悟空一听此话	1	0	-0.2434	1	0.7084	0	-0.2043
不觉伤心	1	0	-0.2434	1	0.7084	0	-0.2043
他对唐僧说	1	0	-0.2434	1	0.7084	0	-0.2043
那时节你出了长安	1	0	-0.2434	1	0.7084	0	-0.2043
有刘伯钦送你上路	1	0	-0.2434	1	0.7084	0	-0.2043
到五行出	1	0	-0.2434	1	0.7084	0	-0.2043
救我出来	1	0	-0.2434	1	0.7084	0	-0.2043
拜你为师	1	0	-0.2434	1	0.7084	0	-0.2043
我曾穿古洞	1	0	-0.2434	1	0.7084	0	-0.2043
入深林	1	0	-0.2434	1	0.7084	0	-0.2043
擒妖捉怪	1	0	-0.2434	1	0.7084	0	-0.2043
收八戒	1	0	-0.2434	1	0.7084	0	-0.2043
得沙僧	1	0	-0.2434	1	0.7084	0	-0.2043
吃尽了千辛万苦	1	0	-0.2434	1	0.7084	0	-0.2043
今日你全不想这些	1	0	-0.2434	1	0.7084	0	-0.2043
只是一个劲地叫我回去	1	0	-0.2434	1	0.7084	0	-0.2043
这才是鸟尽弓藏	1	0	-0.2434	1	0.7084	0	-0.2043
兔死狗烹	1	0	-0.2434	1	0.7084	0	-0.2043
罢罢罢	1	0	-0.2434	1	0.7084	0	-0.2043
这些我也不计较了	1	0	-0.2434	1	0.7084	0	-0.2043
只是多了个紧箍咒儿	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧见他言言语语越来越烦	1	0	-0.2434	1	0.7084	0	-0.2043
便滚鞍下马叫沙僧从包袱里取出纸笔	1	0	-0.2434	1	0.7084	0	-0.2043
写了一张贬书递给行者道	1	0	-0.2434	1	0.7084	0	-0.2043
执此贬书走罢	1	0	-0.2434	1	0.7084	0	-0.2043
我永不要你当徒弟了	1	0	-0.2434	1	0.7084	0	-0.2043
如再与你相见	1	0	-0.2434	1	0.7084	0	-0.2043
我就堕入地狱	1	0	-0.2434	1	0.7084	0	-0.2043
悟空忙接了贬书说	1	0	-0.2434	1	0.7084	0	-0.2043
你不要发誓	1	0	-0.2434	1	0.7084	0	-0.2043
老孙去也	1	0	-0.2434	1	0.7084	0	-0.2043
我总算跟你一场	1	0	-0.2434	1	0.7084	0	-0.2043
又蒙菩萨指教	1	0	-0.2434	1	0.7084	0	-0.2043
今日半途而废	1	0	-0.2434	1	0.7084	0	-0.2043
不曾成得功果	1	0	-0.2434	1	0.7084	0	-0.2043
你请坐	1	0	-0.2434	1	0.7084	0	-0.2043
受我一拜	1	0	-0.2434	1	0.7084	0	-0.2043
我也去得放心	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧转过身子	1	0	-0.2434	1	0.7084	0	-0.2043
根本不予理睬	1	0	-0.2434	1	0.7084	0	-0.2043
还说	1	0	-0.2434	1	0.7084	0	-0.2043
不受你歹人的礼	1	0	-0.2434	1	0.7084	0	-0.2043
大圣见他不理	1	0	-0.2434	1	0.7084	0	-0.2043
又使个身外法	1	0	-0.2434	1	0.7084	0	-0.2043
把脑后毫毛拔了三根	1	0	-0.2434	1	0.7084	0	-0.2043
吹口仙气	1	0	-0.2434	1	0.7084	0	-0.2043
即变成三个孙悟空	1	0	-0.2434	1	0.7084	0	-0.2043
连本身共四个	1	0	-0.2434	1	0.7084	0	-0.2043
四面围住师父下拜	1	0	-0.2434	1	0.7084	0	-0.2043
那唐僧左右前后躲不脱	1	0	-0.2434	1	0.7084	0	-0.2043
只好受了一拜	1	0	-0.2434	1	0.7084	0	-0.2043
大圣跳起来把身一抖	1	0	-0.2434	1	0.7084	0	-0.2043
收起毫毛	1	0	-0.2434	1	0.7084	0	-0.2043
却又吩咐沙和尚道	1	0	-0.2434	1	0.7084	0	-0.2043
贤弟	1	0	-0.2434	1	0.7084	0	-0.2043
你是个好人	1	0	-0.2434	1	0.7084	0	-0.2043
却要留心防着八戒说三道四	1	0	-0.2434	1	0.7084	0	-0.2043
途中更要警惕	1	0	-0.2434	1	0.7084	0	-0.2043
倘若一时有妖精拿住师父	1	0	-0.2434	1	0.7084	0	-0.2043
你就说孙悟空是他的大徒弟	1	0	-0.2434	1	0.7084	0	-0.2043
西方妖怪都知道我的厉害	1	0	-0.2434	1	0.7084	0	-0.2043
不敢伤咱师父	1	0	-0.2434	1	0.7084	0	-0.2043
不提你这歹人的名字	1	0	-0.2434	1	0.7084	0	-0.2043
你回去罢	1	0	-0.2434	1	0.7084	0	-0.2043
孙大圣见唐僧不肯回心转意	1	0	-0.2434	1	0.7084	0	-0.2043
三番五次地催自己走	1	0	-0.2434	1	0.7084	0	-0.2043
没奈何忍气别了师父	1	0	-0.2434	1	0.7084	0	-0.2043
纵筋斗云	1	0	-0.2434	1	0.7084	0	-0.2043
直回花果山水帘洞去了	1	0	-0.2434	1	0.7084	0	-0.2043
2	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧师徒向西走了多时	1	0	-0.2434	1	0.7084	0	-0.2043
又值早春天气	1	0	-0.2434	1	0.7084	0	-0.2043
一日正行时	1	0	-0.2434	1	0.7084	0	-0.2043
所遇一道小河	1	0	-0.2434	1	0.7084	0	-0.2043
澄澄清水	1	0	-0.2434	1	0.7084	0	-0.2043
湛湛寒渡	1	0	-0.2434	1	0.7084	0	-0.2043
行者遥指那厢道	1	0	-0.2434	1	0.7084	0	-0.2043
我看那里有人家	1	0	-0.2434	1	0.7084	0	-0.2043
一定是摆渡的	1	0	-0.2434	1	0.7084	0	-0.2043
我去看看好过河	1	0	-0.2434	1	0.7084	0	-0.2043
行者来到船边问	1	0	-0.2434	1	0.7084	0	-0.2043
你是摆渡的吗	1	0	-0.2434	1	0.7084	0	-0.2043
一妇人答曰	1	0	-0.2434	1	0.7084	0	-0.2043
你梢公为何不在	1	0	-0.2434	1	0.7084	0	-0.2043
却是你一个婆婆家撑船	1	0	-0.2434	1	0.7084	0	-0.2043
妇人微笑不语	1	0	-0.2434	1	0.7084	0	-0.2043
行者扶师父和师弟上了船	1	0	-0.2434	1	0.7084	0	-0.2043
那妇人撑开船	1	0	-0.2434	1	0.7084	0	-0.2043
摇动桨	1	0	-0.2434	1	0.7084	0	-0.2043
顷刻间过了河	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧见河水清澈一时口渴	1	0	-0.2434	1	0.7084	0	-0.2043
便让八戒取出钵盂舀了一钵	1	0	-0.2434	1	0.7084	0	-0.2043
喝了一半	1	0	-0.2434	1	0.7084	0	-0.2043
剩下的多半	1	0	-0.2434	1	0.7084	0	-0.2043
呆子一气喝下	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧上马而行	1	0	-0.2434	1	0.7084	0	-0.2043
师徒们找路西行	1	0	-0.2434	1	0.7084	0	-0.2043
不上半个时辰	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧在马上直喊肚子痛	1	0	-0.2434	1	0.7084	0	-0.2043
接着八戒也喊肚子痛	1	0	-0.2434	1	0.7084	0	-0.2043
想必是你们刚才喝冷水了	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧就喊	1	0	-0.2434	1	0.7084	0	-0.2043
唉哟	1	0	-0.2434	1	0.7084	0	-0.2043
八戒也喊	1	0	-0.2434	1	0.7084	0	-0.2043
他两个疼痛难禁	1	0	-0.2434	1	0.7084	0	-0.2043
渐渐肚子大起来了	1	0	-0.2434	1	0.7084	0	-0.2043
用手摸时	1	0	-0.2434	1	0.7084	0	-0.2043
似有血团肉块不住地在肚子里动弹	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧和八戒疼痛难忍	1	0	-0.2434	1	0.7084	0	-0.2043
前边有个卖酒的人家	1	0	-0.2434	1	0.7084	0	-0.2043
我们去化些热汤吃	1	0	-0.2434	1	0.7084	0	-0.2043
买些药与你们治肚子疼	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧闻言甚喜	1	0	-0.2434	1	0.7084	0	-0.2043
不一会儿到了村舍口下马	1	0	-0.2434	1	0.7084	0	-0.2043
但见那门外有一个老婆婆	1	0	-0.2434	1	0.7084	0	-0.2043
贫僧是东土大唐来的	1	0	-0.2434	1	0.7084	0	-0.2043
我师父乃唐朝御弟	1	0	-0.2434	1	0.7084	0	-0.2043
他因为过河时喝了些冷水	1	0	-0.2434	1	0.7084	0	-0.2043
觉得肚子疼痛	1	0	-0.2434	1	0.7084	0	-0.2043
向婆婆讨些热汤喝	1	0	-0.2434	1	0.7084	0	-0.2043
刚说到此	1	0	-0.2434	1	0.7084	0	-0.2043
那婆婆便哈哈大笑地说	1	0	-0.2434	1	0.7084	0	-0.2043
我们这里乃是西粱女国	1	0	-0.2434	1	0.7084	0	-0.2043
我们这一国人全是女人	1	0	-0.2434	1	0.7084	0	-0.2043
无男子	1	0	-0.2434	1	0.7084	0	-0.2043
你师父吃的那水是子母河里的水	1	0	-0.2434	1	0.7084	0	-0.2043
喝了这水便觉腹痛有胎	1	0	-0.2434	1	0.7084	0	-0.2043
至三日之后	1	0	-0.2434	1	0.7084	0	-0.2043
到迎阳台边照照	1	0	-0.2434	1	0.7084	0	-0.2043
若照出双影便是怀胎了	1	0	-0.2434	1	0.7084	0	-0.2043
就会生出孩子	1	0	-0.2434	1	0.7084	0	-0.2043
喝热汤怎能治得	1	0	-0.2434	1	0.7084	0	-0.2043
八戒听了大惊失色	1	0	-0.2434	1	0.7084	0	-0.2043
唐僧哭丧着脸说	1	0	-0.2434	1	0.7084	0	-0.2043
徒弟呀	1	0	-0.2434	1	0.7084	0	-0.2043
爷爷呀	1	0	-0.2434	1	0.7084	0	-0.2043
要生孩子了	1	0	-0.2434	1	0.7084	0	-0.2043
我们都是男人	1	0	-0.2434	1	0.7084	0	-0.2043
孩子从哪里生出来	1	0	-0.2434	1	0.7084	0	-0.2043
瓜熟自落	1	0	-0.2434	1	0.7084	0	-0.2043
到那个时节	1	0	-0.2434	1	0.7084	0	-0.2043
